SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.855725771,40,0,0.215643991,5100.0,6,0,0,0,0.0
0,0.423115377,33,0,0.284435713,4580.0,4,0,1,0,0.0
0,0.32966686,43,3,0.022438205,8333.0,4,0,0,0,1.0
0,0.244958608,60,0,0.403649088,4000.0,12,0,0,0,0.0
0,0.0,46,0,0.635520814,5500.0,4,0,1,0,0.0
1,0.9999999,36,2,0.094893155,2760.0,1,6,0,0,4.0
0,0.013216366,33,0,0.283716284,1000.0,16,0,0,0,0.0
0,0.0,57,0,0.0,5000.0,3,0,0,0,0.0
1,0.957274913,36,1,0.319615263,6341.0,8,0,1,0,1.0
0,0.158071042,33,0,0.607283113,2800.0,12,0,1,0,0.0
0,0.910032505,32,1,0.692763938,1685.0,7,0,0,0,1.0
1,0.737616366,34,1,0.276757072,3428.0,5,5,0,0,3.0
0,0.234924235,32,0,0.182424594,3447.0,5,0,0,0,0.0
0,0.348070295,34,1,0.476508121,3447.0,5,0,1,0,3.0
0,0.184476515,32,0,0.444956049,7166.0,11,0,2,0,0.0
0,0.951598654,55,0,0.554855251,9360.0,27,0,2,0,0.0
0,0.089451835,88,0,0.065259117,2083.0,3,0,0,0,0.0
0,0.41283403,52,1,0.086436281,11950.0,8,1,1,1,1.0
0,0.342609565,28,0,0.205931356,3000.0,6,0,0,0,0.0
0,0.072958732,51,0,0.686903729,4611.0,7,0,1,0,0.0
0,0.81976524,41,0,0.39187178,8734.0,10,0,2,0,5.0
0,0.432359766,60,1,0.375406148,4000.0,6,0,1,1,0.0
0,0.690872751,51,0,0.007748063,4000.0,1,0,0,0,0.0
0,0.212774279,56,0,0.407489969,6728.0,15,0,1,0,0.0
0,0.059563609,70,0,0.313457421,6070.0,15,0,1,1,1.0
0,0.071896405,29,0,0.013995335,3000.0,4,0,0,0,0.0
0,0.9999999,31,0,0.17162277,3530.0,4,0,0,0,0.0
0,0.087896137,24,0,0.035714286,867.0,5,0,0,0,0.0
0,0.532387689,47,1,0.463817803,8166.0,12,0,2,0,0.0
0,0.063089475,60,0,0.286237939,18550.0,7,0,2,0,0.0
0,0.574687747,54,0,0.527212201,12916.0,9,0,1,0,1.0
0,0.756097561,56,0,0.126793696,4250.0,7,0,0,0,0.0
1,0.145073324,44,1,0.685263563,5197.0,8,0,2,2,3.0
0,0.078946476,53,0,0.229875261,12906.0,6,0,1,0,2.0
0,0.010994478,89,0,0.618619698,5563.0,10,0,3,0,0.0
0,0.822117788,37,1,0.699941623,3425.0,6,0,1,0,0.0
0,0.173918029,33,0,0.819590205,2000.0,14,0,0,0,0.0
0,0.096229095,50,0,0.513236391,5363.0,6,0,2,0,3.0
0,0.02854459,59,1,0.583366653,2500.0,16,0,2,0,0.0
0,0.353205849,45,0,0.357035024,6623.0,10,0,2,0,2.0
0,0.091750764,24,0,0.15282392,300.0,3,0,0,0,0.0
0,0.056745077,54,0,0.480439945,8000.0,28,0,1,0,3.0
0,0.027014553,64,0,0.007330076,4501.0,5,0,0,0,1.0
0,0.125812365,68,0,0.200630915,3169.0,8,0,1,0,2.0
0,0.984542138,44,1,0.444235925,7459.0,5,0,1,0,2.0
1,0.9999999,38,1,0.164785553,3100.0,1,0,0,0,4.0
0,0.0,51,0,0.000689417,2900.0,3,0,0,0,0.0
0,0.0100309,54,0,0.003386809,5609.0,7,0,0,0,0.0
0,0.002689542,86,0,0.007996801,2500.0,14,0,0,0,0.0
0,0.870456765,69,0,0.284890427,5201.0,11,0,0,0,0.0
0,0.009308922,69,0,0.002749656,8000.0,4,0,0,0,0.0
0,0.097436103,33,0,2720.0,0.0,7,0,2,0,2.0
0,0.000355009,55,3,0.867393279,1100.0,31,0,0,0,3.0
0,0.929010141,69,0,0.469765117,2000.0,7,0,0,0,0.0
0,0.773156098,43,0,0.581135761,7166.0,15,0,1,0,2.0
0,0.066880483,48,0,0.00629874,3333.0,6,0,0,0,0.0
0,0.011865035,76,0,0.000714269,42000.0,7,0,0,0,1.0
0,0.084145793,55,0,2159.0,0.0,13,0,1,0,2.0
0,0.954161996,42,0,0.136157062,5500.0,3,0,0,0,3.0
0,0.021665635,81,0,0.192701825,4000.0,3,0,1,0,1.0
0,0.100228057,72,0,0.23726628,1550.0,8,0,0,0,1.0
0,0.025755595,49,0,0.006392395,6100.0,6,0,0,0,1.0
1,0.934604905,27,1,0.019986676,1500.0,2,1,0,1,0.0
0,0.140323978,52,0,0.008041869,7833.0,2,0,0,0,3.0
0,0.043601884,49,0,0.355685909,7500.0,6,0,1,0,3.0
0,0.188263701,57,0,0.193174955,9933.0,11,0,3,0,0.0
0,0.081876725,56,0,0.00487961,12500.0,1,0,0,0,0.0
0,0.521148341,50,0,0.86451101,5040.0,10,0,2,0,2.0
0,0.9999999,52,1,742.0,0.0,1,0,1,0,1.0
0,0.337349902,53,0,0.466666667,2264.0,17,0,0,0,1.0
0,0.033598108,42,0,0.27768058,4000.0,9,0,2,0,2.0
0,0.011695015,68,0,0.105665349,7589.0,9,0,1,0,0.0
0,0.002548479,48,0,0.290674319,3484.0,19,0,2,0,0.0
0,0.03897922,58,0,0.407314966,10416.0,11,0,3,0,0.0
0,0.510437422,64,0,0.808399458,5166.0,12,0,3,0,0.0
0,0.12934994,58,0,0.248645946,12000.0,13,0,1,0,3.0
0,0.0,55,0,0.400153022,5227.0,7,0,2,0,1.0
0,0.9999999,56,0,0.044548652,14500.0,4,0,0,0,1.0
0,0.062101631,30,0,0.018323154,1800.0,6,0,0,0,0.0
0,0.9999999,28,1,0.0,2228.0,0,0,0,0,1.0
0,0.71996488,69,0,2.556569343,547.0,7,0,1,0,0.0
0,0.22241798,83,0,0.210679869,11310.0,7,0,2,0,0.0
0,0.187713575,33,0,0.340909091,6687.0,10,0,1,0,2.0
0,0.007174216,59,0,0.519675203,1600.0,12,0,1,0,0.0
0,0.073530259,42,0,0.695546804,3300.0,13,0,1,0,2.0
0,0.777985075,50,0,0.67916042,2000.0,7,0,0,0,0.0
0,0.128871129,26,0,0.001982816,1512.0,1,0,0,0,0.0
0,0.260454984,71,0,0.121713729,5134.0,4,0,0,0,0.0
0,0.377752616,69,0,0.513282069,5721.0,12,0,1,0,0.0
0,0.119034788,54,0,0.008427368,7000.0,2,0,0,0,1.0
0,0.079452105,56,0,1.602465845,3000.0,9,0,3,0,0.0
0,0.10507629,60,0,0.394149578,9947.0,8,0,1,0,0.0
0,0.05663083,62,0,0.432813355,7307.0,22,0,2,0,0.0
0,0.472026399,55,0,0.302542925,4600.0,4,0,1,0,1.0
0,0.276648223,71,0,1.009406232,1700.0,8,0,1,0,0.0
0,0.0,36,0,0.28323892,3000.0,3,0,1,0,0.0
0,0.025450801,74,0,0.31404848,7466.0,14,0,1,0,2.0
0,0.738102106,36,0,0.495719844,2569.0,15,0,0,0,0.0
0,0.025891985,70,0,0.013496626,4000.0,12,0,0,0,1.0
0,0.687562172,59,0,0.396295955,10852.0,14,0,2,0,2.0
0,0.00719928,31,0,0.408795963,4160.0,8,0,1,0,0.0
0,0.071383799,56,1,0.052921142,11450.0,5,0,1,0,1.0
0,0.071417895,54,0,0.204599425,8000.0,8,0,2,0,0.0
0,0.896280496,36,2,0.337324058,6180.0,8,0,1,1,2.0
0,0.0,44,1,0.0,6540.0,1,0,0,2,3.0
0,0.780888445,39,1,0.106841612,3200.0,8,0,0,1,0.0
0,0.869654394,42,0,0.322913378,9500.0,8,0,1,0,0.0
0,0.920363185,67,0,0.958495195,4890.0,7,0,1,0,1.0
0,0.90220652,29,0,0.229521715,3637.0,14,0,0,0,1.0
1,0.771474878,27,2,0.077538325,4500.0,5,0,0,0,2.0
1,0.970913186,57,0,0.698602794,3506.0,10,0,2,0,0.0
0,0.9999999,55,0,0.086382723,5000.0,2,0,0,0,0.0
0,0.24808253,42,0,0.554657873,6064.0,14,0,2,0,1.0
0,0.033268697,45,0,0.149259061,5600.0,10,0,0,0,0.0
0,0.106507141,40,0,0.173443541,7500.0,13,1,2,0,1.0
0,0.520384167,59,0,0.808639892,5925.0,11,0,4,0,1.0
0,0.374048404,31,0,0.305243875,4366.0,3,0,1,0,2.0
1,0.929339235,54,1,0.333868952,5600.0,6,0,1,0,0.0
0,0.9999999,37,0,0.371017198,7500.0,7,0,2,0,2.0
0,0.095260316,57,0,0.315598706,7724.0,4,0,2,0,2.0
0,0.018369235,32,0,0.464707059,5000.0,9,0,1,0,0.0
0,0.263824722,45,0,0.358156366,10500.0,9,0,3,0,4.0
1,1.462151394,30,0,0.08095952,2000.0,3,1,0,0,0.0
0,0.379056449,69,0,0.257117438,2247.0,8,0,0,0,0.0
0,0.0,30,0,0.466844385,3000.0,4,0,1,0,0.0
0,0.004927921,45,0,0.122405696,6600.0,6,0,0,0,3.0
0,0.9999999,51,0,0.194316081,4327.0,5,0,0,1,1.0
0,0.247292691,61,1,0.278965129,5333.0,10,0,1,0,0.0
0,0.0,60,0,0.673521851,3500.0,12,0,1,0,0.0
0,0.013165371,57,0,0.184450488,6250.0,15,0,1,1,0.0
0,0.0,67,0,0.000666519,4500.0,6,0,0,0,0.0
0,0.702093433,48,0,0.38953568,7300.0,10,0,2,0,1.0
0,0.093361904,39,0,0.023995201,5000.0,10,0,0,0,0.0
0,0.065205178,49,0,0.030132193,5143.0,8,0,0,0,0.0
0,0.0,25,0,0.0,2100.0,1,0,0,0,0.0
1,0.604697651,27,0,0.132289237,3000.0,8,0,0,0,0.0
0,0.875421502,51,1,0.26009133,30000.0,10,0,3,0,0.0
0,0.044120786,68,0,0.249583472,3000.0,11,0,1,0,1.0
0,0.034847384,54,0,0.206420154,7382.0,6,0,1,0,0.0
0,0.189509017,67,0,0.042770388,96000.0,24,0,1,0,0.0
0,0.308368482,61,1,0.211466667,3749.0,16,0,1,0,0.0
0,0.901619676,31,0,0.058670143,2300.0,1,0,0,0,0.0
0,0.004588884,61,0,0.311718865,6800.0,9,0,1,0,1.0
0,0.010223118,51,0,0.430410122,4583.0,12,0,2,0,2.0
0,0.703141329,47,0,0.638252149,5583.0,13,0,1,0,1.0
0,0.547336325,45,0,0.415011332,7500.0,11,0,1,0,3.0
0,0.279617729,59,2,0.15028584,9095.0,6,0,1,0,1.0
0,0.635016534,54,1,0.438842415,4422.0,15,0,1,0,0.0
0,0.011958948,63,0,0.11922674,10500.0,14,0,1,0,0.0
0,0.0,78,0,0.069572171,2500.0,4,0,0,0,0.0
0,0.43087825,34,0,0.661433683,8662.0,9,0,3,0,2.0
0,0.031176386,67,0,0.065386923,5000.0,15,0,0,0,0.0
0,0.788901224,48,1,0.65865852,7200.0,8,0,2,0,1.0
1,0.45020701,45,1,0.872130686,7100.0,15,0,3,0,0.0
0,0.004028341,50,0,0.226639686,8400.0,12,0,2,0,0.0
0,0.493149661,50,0,0.290397582,4300.0,6,0,0,0,0.0
0,0.78962805,34,1,0.862112112,3995.0,10,0,1,0,2.0
0,0.524205982,53,0,0.471228616,4500.0,10,0,1,0,2.0
0,0.805734075,48,0,0.664075514,1800.0,10,0,0,0,0.0
0,0.071804931,66,0,0.12125163,2300.0,7,0,0,0,1.0
0,0.295958255,46,0,0.456177941,9800.0,11,0,2,0,0.0
1,0.923313557,39,0,0.277674935,2700.0,4,0,0,1,1.0
0,0.445503206,28,0,0.448220712,2500.0,8,0,0,0,1.0
0,0.071940882,26,0,0.111968009,3500.0,2,0,0,0,0.0
0,0.037498947,47,0,0.03074558,1300.0,11,0,0,0,0.0
0,0.162418791,24,0,0.015246286,2557.0,3,0,0,0,0.0
0,0.0,58,0,0.055968784,8200.0,4,0,0,0,0.0
0,0.072014385,31,0,0.351385128,4800.0,12,0,2,0,0.0
0,0.211895911,77,0,0.112177729,3645.0,12,0,0,0,0.0
0,1.360426382,46,1,0.579727633,5800.0,8,0,1,0,2.0
0,0.999552306,57,0,0.151334807,5880.0,11,0,0,0,0.0
0,0.313466399,56,0,0.104643413,4500.0,4,0,0,0,1.0
0,0.325293705,44,0,0.26303703,10450.0,19,0,3,0,3.0
0,0.218274257,36,0,0.790417098,2900.0,7,0,2,0,0.0
0,0.0,64,0,0.55560594,8820.0,12,0,2,0,0.0
0,0.101184269,40,0,0.344525211,8666.0,5,0,1,0,2.0
0,0.016015409,60,0,0.200840131,16425.0,8,0,1,0,0.0
0,0.024346768,62,0,0.307715674,6583.0,8,0,2,0,1.0
0,0.087483375,46,0,0.300915063,8523.0,8,0,2,0,0.0
0,0.690514829,27,0,0.315275517,4300.0,8,2,0,0,0.0
0,0.038518496,47,0,0.372923294,2828.0,7,0,0,0,3.0
0,0.33279977,62,0,0.21625,9599.0,8,0,2,0,1.0
0,0.244162672,34,0,0.359818691,7500.0,5,0,1,0,0.0
0,0.981431887,46,0,0.509847807,2233.0,6,0,0,0,0.0
0,0.616655728,55,1,0.534325082,8200.0,11,0,2,0,0.0
0,0.035377422,59,0,0.220129978,6000.0,9,0,0,0,1.0
0,0.0,56,0,0.159642018,20000.0,16,0,1,0,5.0
0,0.9999999,37,0,0.0,6666.0,2,2,0,0,1.0
0,0.820588342,39,1,0.430087679,4333.0,7,0,0,0,3.0
0,0.883826704,42,0,0.227372228,10506.0,21,0,0,0,2.0
0,0.136530008,47,0,0.281439494,7585.0,13,0,1,0,1.0
0,0.937545158,49,2,1.186053593,3283.0,15,0,1,0,1.0
0,0.152111993,59,0,0.165165624,6550.0,10,0,0,0,3.0
0,0.220615163,53,0,0.069085789,31250.0,26,0,0,0,0.0
0,0.014861556,53,0,0.772838002,1641.0,11,0,1,0,2.0
0,0.157224248,55,0,0.230643657,8575.0,7,0,2,0,1.0
0,0.766130858,58,0,0.191046658,1585.0,2,0,0,0,2.0
0,0.096357379,27,1,0.209016393,1951.0,5,0,0,0,0.0
0,0.302856496,51,0,0.060882124,9000.0,6,0,0,0,2.0
0,0.9999999,64,0,0.574637086,3650.0,3,0,1,0,2.0
0,0.343832808,33,0,0.880329631,2790.0,6,0,0,0,0.0
0,0.008145158,37,0,0.715688057,5500.0,10,0,2,0,1.0
0,0.9999999,24,0,0.306371191,1804.0,1,0,0,0,0.0
0,0.462863428,28,0,0.211761603,3791.0,3,0,0,0,0.0
0,0.092863392,47,0,0.355528894,5000.0,7,0,1,0,3.0
0,0.346881093,34,0,0.846374544,3833.0,13,0,1,0,1.0
0,0.156645781,45,1,0.560214893,6700.0,8,0,2,0,2.0
1,0.15666688,71,0,0.438818565,3080.0,8,0,0,0,0.0
0,0.017048713,85,0,18.0,1.0,4,0,0,0,0.0
0,0.802993617,42,1,0.524458002,9178.0,9,0,1,0,3.0
0,0.0,45,1,0.133716571,4000.0,2,0,0,1,3.0
0,0.127134961,30,0,0.601654032,1450.0,7,0,0,0,2.0
0,0.869042363,62,0,0.453103553,6556.0,11,0,1,0,0.0
0,0.028061499,37,0,0.447695684,4100.0,9,0,1,0,0.0
0,0.03977006,60,0,0.062400747,10704.0,14,0,1,0,0.0
0,0.039854358,42,0,0.41051932,10532.0,15,0,2,0,2.0
0,0.509414647,45,0,1.267622063,6000.0,11,0,4,0,2.0
0,0.524515119,52,0,0.435931308,1513.0,12,0,1,0,3.0
0,0.095821739,62,0,0.331604996,8485.0,16,0,2,0,1.0
0,0.507012024,64,2,0.180874247,7800.0,3,0,1,0,0.0
0,0.160126888,38,0,0.292977223,7375.0,4,0,1,0,0.0
0,2.731671352,53,0,0.829306889,9478.0,17,0,3,0,1.0
0,0.288266097,39,0,0.665481613,9000.0,11,0,3,0,0.0
0,0.107158542,46,0,1.985604607,2083.0,16,0,1,0,2.0
0,0.107761679,70,0,0.290245837,11348.0,26,0,2,0,0.0
0,0.017332756,65,0,0.393842463,2500.0,4,0,2,0,0.0
0,0.736305546,62,0,0.258860012,6771.0,6,0,1,0,4.0
1,0.9999999,48,0,0.261904762,2015.0,1,3,1,0,0.0
0,0.9999999,48,0,0.006589411,4400.0,4,2,0,1,2.0
0,0.221838908,50,0,0.34389427,11046.0,5,0,1,0,4.0
0,0.457046236,40,0,0.364040367,10800.0,4,0,1,0,0.0
0,0.112449771,65,0,0.538602101,19700.0,13,0,3,0,0.0
0,0.820023223,33,0,0.142476254,6000.0,9,0,0,0,2.0
0,0.27631555,65,0,0.216372508,16600.0,10,0,1,0,1.0
0,0.0,56,0,0.274239096,6373.0,12,0,1,0,0.0
0,0.033369849,57,0,0.413894505,5440.0,9,0,2,0,2.0
0,0.378018,56,0,1.177277179,6125.0,20,0,3,0,1.0
0,0.512228888,32,0,0.0526876,1878.0,2,0,0,0,0.0
0,0.12179572,49,0,0.527278511,12573.0,14,0,2,0,0.0
0,0.543230547,30,0,0.345459236,3875.0,14,0,0,0,0.0
0,0.026768407,48,0,0.26912114,4209.0,4,0,1,0,2.0
0,0.165073989,45,0,0.170184403,4500.0,7,0,0,0,0.0
0,0.385762121,51,0,0.56694287,2292.0,8,0,1,0,0.0
0,0.9999999,28,1,0.587968218,880.0,2,1,0,0,2.0
0,0.257137994,34,2,0.666103604,1775.0,6,0,1,0,4.0
0,0.9999999,39,3,1.535027898,1612.0,1,0,1,1,3.0
0,0.117330374,67,0,0.210564452,13800.0,7,0,1,0,1.0
0,0.876086455,48,0,1.057471264,2000.0,3,0,1,0,2.0
0,0.143346515,43,0,0.343923573,4500.0,5,0,1,0,2.0
0,0.0,57,0,0.0,1600.0,1,1,0,0,0.0
0,0.031557768,46,0,0.352287143,13400.0,8,0,2,0,1.0
0,0.010741761,46,0,0.004614675,6500.0,8,0,0,0,3.0
0,0.465905566,32,0,0.106752807,6500.0,7,0,0,0,0.0
0,0.263147371,29,0,0.397750937,2400.0,6,0,1,0,1.0
0,0.186058019,62,0,0.124901532,11424.0,10,0,1,0,0.0
0,0.267619925,57,0,0.299651568,12914.0,20,0,3,0,3.0
0,0.580930956,48,0,1.020478206,8740.0,11,0,3,0,2.0
0,0.310477554,33,1,0.741330834,3200.0,10,0,2,0,0.0
0,0.0,62,0,4.602649007,301.0,7,0,1,0,0.0
0,0.439463378,46,0,0.067266495,2333.0,3,0,0,0,0.0
0,0.909340888,72,2,0.427269769,3072.0,5,1,1,0,0.0
0,0.806477598,65,0,0.145211351,13531.0,11,0,1,0,0.0
0,0.024323667,58,0,0.078099787,15492.0,3,0,1,0,0.0
0,0.586287473,69,0,1.279683899,15184.0,24,0,11,0,1.0
0,0.780161395,30,0,0.716128387,10000.0,7,0,2,0,1.0
0,0.095696993,50,1,1.307307933,1600.0,15,0,1,0,0.0
0,0.010758448,52,0,0.51820995,4200.0,10,0,1,0,1.0
0,0.268034045,35,0,0.433237058,4500.0,9,0,2,0,3.0
0,0.004194431,51,1,0.148560817,14000.0,7,0,2,0,3.0
0,0.743438047,46,0,0.456477357,10775.0,8,0,3,0,2.0
0,0.344403971,65,0,0.367013999,9500.0,8,0,1,0,1.0
0,0.109097273,40,0,0.091458021,26000.0,6,0,1,0,3.0
0,0.011996572,34,0,0.198316675,1900.0,4,0,0,0,2.0
0,0.08095952,50,0,0.001066382,3750.0,2,0,0,0,0.0
0,0.590515189,26,0,0.206396802,2000.0,7,0,0,0,1.0
0,0.014549273,70,0,0.420275906,3116.0,3,0,1,0,0.0
0,0.9999999,79,0,0.0,2283.0,2,0,0,0,1.0
0,0.679066461,69,0,0.364190981,7539.0,13,0,1,0,0.0
0,0.704174229,43,0,0.125138837,2700.0,3,2,0,0,2.0
0,0.064552419,70,0,0.03702434,2916.0,5,0,0,0,0.0
0,0.232481636,36,0,0.212748113,3576.0,13,0,0,0,1.0
0,0.19579059,52,0,0.526820908,11669.0,13,0,4,0,2.0
0,0.02384027,66,0,0.289855072,2000.0,3,0,1,0,0.0
0,0.222515877,38,0,0.295745921,3431.0,5,0,0,0,1.0
0,0.139432491,65,0,371.0,0.0,8,0,0,0,0.0
0,0.431243448,72,0,3210.0,0.0,11,0,1,0,0.0
0,0.016899155,47,0,0.002806624,3562.0,2,0,0,0,1.0
0,0.098612673,49,0,0.328835582,2000.0,5,0,0,0,0.0
0,0.014463656,60,0,0.238158841,9732.0,12,0,2,0,1.0
0,0.891390253,44,1,0.508379888,3758.0,8,2,0,5,1.0
0,0.071354594,38,0,0.139593002,2800.0,7,0,0,0,0.0
0,0.339087813,33,0,3196.0,0.0,7,0,3,0,2.0
0,0.224925025,39,0,0.357200757,3700.0,8,0,1,0,5.0
0,0.000933292,33,0,0.355328934,5000.0,5,0,1,0,1.0
0,0.002124734,90,0,0.0,6500.0,4,0,0,0,0.0
0,0.9999999,55,0,0.0,5250.0,0,0,0,0,0.0
0,0.685655267,52,0,0.22806084,22550.0,14,0,2,0,0.0
0,0.474460462,30,0,0.294083676,15583.0,8,0,2,0,0.0
0,0.586389286,53,0,0.354816592,5833.0,6,1,1,1,0.0
0,0.189952512,26,0,0.055373967,5200.0,3,0,0,0,0.0
0,0.318088122,46,0,0.33822157,7500.0,5,0,1,0,1.0
0,0.453059825,47,0,0.173019173,4328.0,7,0,0,0,1.0
1,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0
0,0.600289222,26,0,0.411100659,2125.0,3,0,0,0,0.0
0,0.0,62,0,0.637184925,29000.0,19,0,3,0,0.0
0,0.005642143,69,0,0.284219002,1241.0,8,0,0,0,0.0
0,0.014896295,67,0,1.217976089,4683.0,10,0,3,0,0.0
0,0.9999999,50,0,0.135244179,11896.0,3,0,1,0,1.0
0,0.0,74,0,1.294473883,1320.0,8,0,1,0,0.0
1,0.422890049,44,0,0.090126371,7200.0,9,0,0,0,2.0
0,0.0,36,0,0.608261159,1500.0,9,0,0,0,1.0
0,0.020758697,41,2,0.431448993,4616.0,16,0,1,1,2.0
0,0.543896875,63,0,0.481353326,2600.0,8,0,1,0,0.0
0,0.064422791,62,0,0.01285347,3500.0,6,0,0,0,0.0
0,0.287203698,39,0,0.502336744,7916.0,7,0,1,0,5.0
0,0.9999999,34,0,1.034164358,2165.0,6,0,2,1,2.0
0,0.899131559,51,0,0.581482347,8553.0,19,0,1,0,2.0
0,0.041850443,33,0,0.336077624,3400.0,5,0,1,0,0.0
0,0.438115608,44,0,0.312355478,16000.0,11,0,2,0,2.0
0,0.006174393,57,0,0.271840715,2460.0,13,0,1,0,0.0
0,0.948382013,53,1,0.317230726,7120.0,14,0,2,0,0.0
0,0.222364921,49,0,0.129486201,9166.0,4,0,1,0,7.0
0,0.140727345,47,0,0.054989002,5000.0,9,0,0,1,0.0
0,0.743691316,55,0,0.630590461,7400.0,29,0,2,0,1.0
0,0.017511533,41,0,0.275331667,5200.0,9,0,1,0,0.0
0,0.167583232,61,0,0.397617598,11500.0,15,0,3,0,0.0
0,0.000300116,48,0,0.132486751,10000.0,10,0,0,0,0.0
0,0.121621827,59,0,0.499138606,6384.0,11,0,2,0,1.0
0,0.047289703,54,0,0.158571745,9017.0,10,0,1,0,0.0
1,0.565790638,53,0,0.073571203,6333.0,15,0,0,0,2.0
0,0.580373767,56,0,0.177358491,12454.0,7,0,2,0,1.0
1,0.715519643,43,0,1.180532771,12800.0,21,0,7,0,2.0
0,0.109219099,33,0,0.249900008,12500.0,22,0,2,0,0.0
0,0.196254699,53,1,0.354470151,3500.0,14,0,0,0,3.0
0,0.012169459,67,0,0.072927073,1000.0,10,0,0,0,0.0
0,0.0,56,0,0.082790538,5833.0,4,0,0,0,2.0
0,0.468973075,50,1,0.38772991,8100.0,11,0,1,0,1.0
0,0.120771815,27,0,0.162408354,4500.0,8,0,0,0,0.0
0,0.348448097,46,0,0.288579387,1794.0,10,0,0,0,2.0
0,0.053961608,75,0,0.192885829,8714.0,8,0,1,0,1.0
0,0.10965244,40,0,0.319484559,4500.0,16,0,0,0,1.0
0,0.010994879,68,0,0.324815271,3247.0,5,0,1,0,0.0
0,0.137171571,52,1,0.48704955,1775.0,15,0,1,0,0.0
0,0.444551998,49,3,0.57881137,8900.0,20,0,2,0,2.0
0,0.028732104,46,0,0.971365095,4050.0,13,0,3,0,0.0
0,0.052767475,46,0,0.240048906,7360.0,9,0,2,0,0.0
0,0.303717749,54,0,0.66953624,3600.0,11,0,1,0,0.0
0,0.138075884,49,1,0.763525477,5082.0,18,0,2,0,2.0
0,0.554229498,41,0,0.554776375,6416.0,7,0,3,0,1.0
0,0.0,26,0,0.457530335,1400.0,3,0,0,0,0.0
0,0.0,28,0,0.150913169,3120.0,3,0,0,0,0.0
1,0.997827032,32,0,0.318729785,3400.0,6,1,1,0,0.0
1,0.941352882,25,1,0.511162946,3000.0,5,2,0,3,0.0
1,0.962962963,25,1,0.008603574,1510.0,2,2,0,0,2.0
0,0.00079984,29,0,0.015936255,501.0,2,0,0,0,0.0
0,0.902936569,52,0,0.508039357,12500.0,6,0,2,0,3.0
0,0.926715523,34,0,0.464161667,3166.0,5,0,1,0,1.0
0,0.021041329,89,0,0.004978935,7832.0,4,0,0,0,0.0
0,0.209663881,58,0,0.253262983,3600.0,8,0,1,0,0.0
0,0.638811513,32,0,0.890821836,5000.0,14,0,1,0,0.0
0,0.906657329,33,1,0.321946342,6000.0,6,0,0,0,2.0
1,0.063536942,35,0,0.273398149,8536.0,12,0,2,0,3.0
0,0.399765228,36,1,0.240707511,3900.0,8,0,0,0,0.0
0,0.0,62,0,0.016736402,716.0,6,0,0,0,0.0
0,0.0,26,0,0.633373934,820.0,4,0,0,0,0.0
0,0.00829866,67,0,0.011949403,20000.0,9,0,0,0,2.0
0,0.028069641,33,0,0.51088022,5100.0,9,0,1,0,1.0
0,0.674203153,84,0,1.455758963,2621.0,18,1,2,0,1.0
0,0.007679846,64,0,0.055973611,9700.0,10,0,0,0,1.0
0,0.024083562,74,0,0.078209954,2390.0,3,0,0,0,0.0
0,0.021042868,67,0,0.283218889,8300.0,6,0,2,0,0.0
0,0.098513553,73,0,0.053742802,2083.0,3,0,0,0,0.0
0,0.096188714,30,0,0.061371841,3600.0,11,0,0,0,0.0
0,0.049811532,59,0,0.219033055,8500.0,8,0,1,0,0.0
0,0.208747078,38,0,0.155597131,3206.0,6,0,0,0,1.0
0,0.346169946,39,0,0.464875059,4241.0,6,0,1,0,1.0
0,0.6810331,52,0,0.298069745,9376.0,12,0,2,0,1.0
0,0.898275752,43,0,0.812922615,5323.0,5,0,3,0,3.0
0,0.9999999,28,0,0.193485972,3100.0,2,0,0,0,4.0
0,0.046142274,59,0,1.186889819,716.0,17,0,1,0,0.0
0,0.028590629,53,0,0.309995564,13525.0,18,0,4,0,0.0
0,0.9999999,37,0,1.67264574,1114.0,4,0,1,0,1.0
0,0.184168775,47,0,0.285387802,7000.0,17,0,3,0,1.0
0,0.268996892,27,0,0.051128249,3500.0,4,0,0,0,0.0
0,0.768167772,79,1,0.606504932,3750.0,11,0,0,0,2.0
0,0.076461569,31,0,0.008497876,4000.0,1,0,0,0,0.0
0,0.272942745,60,1,0.504190845,1550.0,8,0,1,0,0.0
1,0.471826409,50,0,0.363909427,12983.0,9,0,2,0,1.0
0,0.953494524,52,0,0.548450373,2548.0,11,0,0,0,2.0
0,0.58832798,65,0,0.342393687,2280.0,4,0,0,0,1.0
0,0.003066258,49,0,0.131137901,3400.0,3,0,0,0,1.0
1,1.102564103,36,0,0.003578399,3073.0,3,9,0,0,0.0
1,0.033303593,51,0,1.82818749,6250.0,26,0,7,0,3.0
0,1.009388367,60,1,0.454627676,3316.0,3,0,1,0,0.0
0,0.363568917,43,0,0.479565054,8000.0,9,0,2,0,1.0
0,0.0,49,2,0.346219768,5250.0,7,0,1,0,0.0
0,0.016040975,75,0,0.016798539,8214.0,6,0,0,0,0.0
1,0.04508798,41,0,1.274945011,5000.0,10,0,2,0,1.0
